Dept.,Crs.,Sections,E/En,Prov.,R/O,Author,Title,Vl,Ed,Publisher,Cp,B,Price,Category,Picture,tax_status,tax_class,,Default
HI,375,OC1,50,25,R,NA,HI 375 ONLINE LEARNING COURSE PACKAGE,,,WLUPS,,P,99.95,Textbook->History->300,HI375OC101.JPG,taxable,standard-rate,,
HI,375,OC1,50,20,R,BACKHOUSE,HEIRESS VS THE ESTABLISMENT,,,UTP,,P,34.95,Textbook->History->300,HI375OC102.JPG,taxable,standard-rate,,
HI,375,OC1,50,20,R,STRANGE,MAKING GOOD LAW AND MORAL REGULATION IN CANADA,,,UTP,,P,19.95,Textbook->History->300,HI375OC103.JPG,taxable,standard-rate,,
HI,375,OC1,50,20,R,COMACCHIO C,INFINITE BONDS OF FAMILY,,,UTP,,P,19.95,Textbook->History->300,HI375OC104.JPG,taxable,standard-rate,,
HI,375,OC1,50,20,R,"STRONG-BOAG, VE",FOSTERING NATION? CANADA CONFRONTS ITS HISTORY,,,UTP,20,P,38.95,Textbook->History->300,HI375OC105.JPG,taxable,standard-rate,,
HI,379,A,0,25,R,JACOBSON ET AL,CHE GUEVARA A GRAPHIC BIOGRAPHY,,,RAIN,,P,25,Textbook->History->300,HI379A01.JPG,taxable,standard-rate,,
HI,379,A,0,25,R,CAISTOR,CHE GUEVARA A LIFE,,,UTP,,P,18.95,Textbook->History->300,HI379A02.JPG,taxable,standard-rate,,
HI,379,A,0,25,R,VIJAY P,DARKER NATIONS,,,UTP,,P,23.95,Textbook->History->300,HI379A03.JPG,taxable,standard-rate,,
HI,398,A,0,0,R,NA,HI 398 COURSE PACK,,,WLUPS,,P,37.95,Textbook->History->300,HI398A01.JPG,taxable,standard-rate,,*
HI,398,A,0,25,R,EVANS RJ,LYING ABOUT HITLER HISTORY HOLOCAUST AND THE D,,,RAIN,,P,18.95,Textbook->History->300,HI398A02.JPG,taxable,standard-rate,,
HI,398,A,0,25,R,"TOSH, J",PURSUIT OF HISTORY 5TH,,5T,PEARSON,20,P,42.95,Textbook->History->300,HI398A03.JPG,taxable,standard-rate,,
HI,398,A,0,25,R,TOSH J,HISTORIANS ON HISTORY,,2,PEARSON,,P,51.95,Textbook->History->300,HI398A04.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,JUDT T,POSTWAR A HISTORY OF EUROPE SINCE 1945,,,CANBOOK,,P,25.95,Textbook->History->400,HI403A01.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,"MARGALIT, G",GERMANY AND ITS GYPSIES,,,NACS,,P,35.95,Textbook->History->400,HI403A02.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,MERRIDALE,IVANS WAR LIFE AND DEATH IN THE RED ARMY,,,NACS,,P,19.8,Textbook->History->400,HI403A03.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,GOLDON R,PAPON AFFAIR,,,LOGIN,,P,49.5,Textbook->History->400,HI403A04.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,"SNYDER, T",BLOODLANDS,,,CDS,20,P,35.95,Textbook->History->400,HI403A05.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,MOELLER R G,WAR STORIES,,,NACS,,P,47.95,Textbook->History->400,HI403A06.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,POLONSKY A,THE NEIGHBORS RESPOND,,,U CALIF,,P,46.95,Textbook->History->400,HI403A07.JPG,taxable,standard-rate,,
HI,403,A,15,15,R,"GLOWINSKI, M",BLACK SEASONS,,,LOGIN,,P,25.95,Textbook->History->400,HI403A08.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,BROWNING C,ORDINARY MEN RESERVE BATTALION 101 & THE FINAL,,,HARPER,,P,19.99,Textbook->History->400,HI405A01.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,BARTOV O,HITLERS ARMY SOLDIERS NAZIS AND WAR IN THE THI,,,OXFORD,,P,22,Textbook->History->400,HI405A02.JPG,taxable,standard-rate,,
HI,405,A,15,0,R,TURABIAN,MANUAL FOR WRITERS OF RESEARCH PAPERS THESES A,,8,CHICAGO,,,19.95,Textbook->History->400,HI405A03.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,DETLEVE ET AL,INSIDE NAZI GERMANY,,,YALE,,P,26.4,Textbook->History->400,HI405A04.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,ANNONYMOUS,A WOMEN IN BERLIN,,,RAIN,,P,18.95,Textbook->History->400,HI405A05.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,BRUHNS W,MY FATHERS COUNTRY,,,RANDOM,,P,21,Textbook->History->400,HI405A06.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,FRITZSCHE P,GERMANS INTO NAZIS,,,HARVARD,,P,34,Textbook->History->400,HI405A07.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,JACKEL E,HITLERS WORLD VIEW,,,HARVARD,,P,34.95,Textbook->History->400,HI405A08.JPG,taxable,standard-rate,,
HI,405,A,15,8,R,PEUKERT D,WEIMAR REPUBLIC,,,RAIN,,P,20,Textbook->History->400,HI405A09.JPG,taxable,standard-rate,,
HI,405,A,15,9,R,RECK ET AL,DIARY OF A MAN IN DESPAIR,,,RANDOM,,P,18.95,Textbook->History->400,HI405A10.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,"CROSS, GARY",THE CUTE AND THE COOL: WONDEROUS INNOCENCE AND,,,OXFORD,,,55,Textbook->History->400,HI423A01.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,"FREE,AM",SEX GOES TO SCHOOL: GIRLS AND SEX EDUCATION BE,,,CHICAGO,,P,43.95,Textbook->History->400,HI423A02.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,KING W,STOLEN CHILDHOOD 2ND,,2,NACS,20,P,30.8,Textbook->History->400,HI423A03.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,WALL S,NURTURE OF NATURE CHILDHOOD ANTIMODERNISM AND,,,UTP,,P,32.95,Textbook->History->400,HI423A04.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,STANLEY T,CONTESTING WHITE SUPREMACY,,,UTP,,P,34.95,Textbook->History->400,HI423A05.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,MILLER J,SHINGWAUKS VISION,,,UTP,,P,42.95,Textbook->History->400,HI423A06.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,SUTHERLAND,GROWING UP: CHILDHOOD IN ENGLISH CANADA FROIM,,,UTP,,P,31.95,Textbook->History->400,HI423A07.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,ROLLINGS-MAGNUS,HEAVY BURDEN ON SMALL SHOULDERS,,,GTW,,P,34.95,Textbook->History->400,HI423A08.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,COMACCHIO,THE DOMINION OF YOUTH,,,UTP,,P,42.95,Textbook->History->400,HI423A09.JPG,taxable,standard-rate,,
HI,423,A,0,12,R,WLUP,COLD WAR COMFORTS,,,UTP,,P,39.95,Textbook->History->400,HI423A10.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,CHONG D,CONCUBINES CHILDREN,,,CANBOOK,,P,20,Textbook->History->400,HI430A01.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,ENGLISH J,CITIZEN OF THE WORLD,,,RANDOM,,P,24.95,Textbook->History->400,HI430A02.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,VANCE,DEATH SO NOBLE,,,UBC,,P,32.95,Textbook->History->400,HI430A03.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,SANDWELL R,TO THE PAST,,,UTP,,P,26.95,Textbook->History->400,HI430A04.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,PARR J,GENDER OF BREADWINNERS,,,UTP,,P,32.95,Textbook->History->400,HI430A05.JPG,taxable,standard-rate,,
HI,430,A,0,30,R,ADAMS M,TROUBLE WITH NORMAL,,,UTP,,P,26.95,Textbook->History->400,HI430A06.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,CAMPBELL,SIT DOWN AND DRINK YOUR BEER,,,UTP,20,P,25.95,Textbook->History->400,HI430A07.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,NELLES V,ART OF NATION BUILDING,,,UTP,,P,44.95,Textbook->History->400,HI430A08.JPG,taxable,standard-rate,,
HI,430,A,0,10,R,PENFOLD S,THE DONUT,,,UTP,,P,26.95,Textbook->History->400,HI430A09.JPG,taxable,standard-rate,,
HI,430,A,0,7,R,MARCUS,RELOCATING EDEN,,,NACS,,P,39.95,Textbook->History->400,HI430A10.JPG,taxable,standard-rate,,
HI,432,A,15,15,R,WALKOWITZ JUDIT,CITY OF DREADFUL DELIGHT,,,CHICAGO,,P,27.5,Textbook->History->400,HI432A01.JPG,taxable,standard-rate,,
HI,432,A,15,15,R,COOK M,LONDON AND THE CULTURE OF HOMOSEXUALITY 1885-1,,,CAMBRIDGE,,P,35.95,Textbook->History->400,HI432A02.JPG,taxable,standard-rate,,
HI,432,A,15,15,R,DAVIES O,MURDER MAGIC MADNESS,,,LOGIN,,P,55.95,Textbook->History->400,HI432A03.JPG,taxable,standard-rate,,*
HI,432,A,15,15,R,HOEIGEN J,UNCONSCIOUS CRIME,,,JOHNS,,P,48.4,Textbook->History->400,HI432A04.JPG,taxable,standard-rate,,
HI,441,A,0,0,R,N/A,HI 441 A COURSE PACK,,,WLUPS,,,21.95,Textbook->History->400,HI441A01.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,HOFFER E,TRUE BELIEVER THOUGHTS ON THE NATURE OF MASS M,,,HARPER,,P,17.99,Textbook->History->400,HI441A02.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,NEWTON H,REVOLUTIONARY SUICIDE,,,CANBOOK,,P,20,Textbook->History->400,HI441A03.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,GAGE,THE DAY WALL STREET EXPLODED: A STORY OF AMERI,,,OXFORD,20,P,20.95,Textbook->History->400,HI441A04.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,DOHERTY,"COLD WAR, COOL MEDIUM: TELEVISION, MCCARTHYISM",,,NACS,,,33.95,Textbook->History->400,HI441A05.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,HORWITZ,MIDNIGHT RISING,,,RAIN,,P,20,Textbook->History->400,HI441A06.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,BRINKLEY A,VOICES OF PROTEST,,,RANDOM,,P,19.95,Textbook->History->400,HI441A07.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,"MULLOY, DARREN",AMERICAN EXTREMISM,,,LOGIN,,,54.95,Textbook->History->400,HI441A08.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,"WEBB, C",RABBLE ROUSERS: THE AMERICAN FAR RIGHT IN THE,,,UTP,20,T,29.95,Textbook->History->400,HI441A09.JPG,taxable,standard-rate,,
HI,441,A,0,15,R,"WILKERSON, C",FLYING CLOSE TO THE SUN: MY LIFE AND TIMES AS,,,RANDOM,20,T,18.95,Textbook->History->400,HI441A10.JPG,taxable,standard-rate,,
HI,496K,A,15,0,R,HUGO,KILLING CIVILIANS METHOD MADNESS,,,OXFORD,,P,24.95,Textbook->History->400,HI496KA01.JPG,taxable,standard-rate,,
HI,496K,A,15,13,R,KRAMER,DYNAMIC OF DESTRUCTION,,,OXFORD,,P,24.95,Textbook->History->400,HI496KA02.JPG,taxable,standard-rate,,
HI,496K,A,15,13,R,NEITZEL & WELZE,SOLDATEN ON FIGHTING KILLING AND DYING,,,RANDOM,,H,35,Textbook->History->400,HI496KA03.JPG,taxable,standard-rate,,
HI,496K,A,15,13,R,LOWE,SAVAGE CONTINENT,,,RAIN,,P,23,Textbook->History->400,HI496KA04.JPG,taxable,standard-rate,,
HI,496K,A,15,13,R,GUILAINE & ZAMM,ORIGINS OF WAR VIOLENCE IN PREHISTORY,,,WILEY,,P,51.99,Textbook->History->400,HI496KA05.JPG,taxable,standard-rate,,
HI,496K,A,15,13,R,BEVAN,DESTRUCTION OF MEMORY ARCHITECTURE AT WAR,,,CHICAGO,,P,22,Textbook->History->400,HI496KA06.JPG,taxable,standard-rate,,
HI,610A,A,0,12,R,"GAT, A",WAR IN HUMAN CIVILIZATION,,,OXFORD,,,29.95,Textbook->History->600,HI610AA01.JPG,taxable,standard-rate,,
HI,610A,A,0,13,R,OVERY,WHY THE ALLIES WON,,,NACS,,P,21.95,Textbook->History->600,HI610AA02.JPG,taxable,standard-rate,,
HI,610A,A,0,13,R,PARET,THE MAKERS OF MODERN STRATEGY,,,NACS,,P,54.95,Textbook->History->600,HI610AA03.JPG,taxable,standard-rate,,
HI,610A,A,0,12,R,MORILLO,WHAT IS MILITARY HISTORY?,,2,WILEY,,P,21.95,Textbook->History->600,HI610AA04.JPG,taxable,standard-rate,,
HI,610A,A,0,12,R,ROY,THE TRIUMPH OF CITIZENSHIP,,,UTP,,P,34.95,Textbook->History->600,HI610AA05.JPG,taxable,standard-rate,,
HI,610A,A,0,12,R,MACKENZIE,CANADA AND THE FIRST WORLD WAR,,,UTP,,P,42.95,Textbook->History->600,HI610AA06.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,THOMAS DAVID,SKULL WARS KENNEWICK MAN ARCHAEOLOGY AND THE B,,,RAIN,20,P,23,Textbook->History->600,HI625AA01.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,TREATY SEVEN EL,TRUE SPIRIT & ORIGINAL INTENT OF TREATY SEVEN,,,MCGILL,19,P,32.95,Textbook->History->600,HI625AA02.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,CRUIKSHANK J,SOCIAL LIFE OF STORIES,,,UBC,19,P,32.95,Textbook->History->600,HI625AA03.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,SUTTON,MAKUK A NEW HISTORY OF ABORIGINAL WHITE RELATI,,,UTP,20,P,34.95,Textbook->History->600,HI625AA04.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,ROBERTSON,STANDING UP WITH GAAXSTALAS: JANE CONSTANCE CO,,,UTP,20,P,39.95,Textbook->History->600,HI625AA05.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,CARLSON,"THE POWER OF PLACE, THE PROBLEM OF TIME",,,UTP,20,,33.95,Textbook->History->600,HI625AA06.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,RAIBMON,AUTHENTIC INDIANS: EPISODES OF ENCOUNTER FROM,,,DUKE,20,P,27.95,Textbook->History->600,HI625AA07.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,CARPENTER R,RENEWED THE DESTROYED AND THE REMADE,,,CHICAGO,,P,30.75,Textbook->History->600,HI625AA08.JPG,taxable,standard-rate,,
HI,625A,A,0,113,R,KING,TRUTH ABOUT STORIES,,,HARPER,20,P,19.95,Textbook->History->600,HI625AA09.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,JOGJWAU,ERNESTINE SHUSWAP GETS HER TROUT,,,RAIN,20,P,16.95,Textbook->History->600,HI625AA10.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,WICKEN,THE COLONIZATION OF MIKMAW MEMORY AND HISTORY,,,UTP,20,P,32.95,Textbook->History->600,HI625AA11.JPG,taxable,standard-rate,,
HI,625A,A,0,5,R,BIRD,TELLING OUR STORIES: OMUSHKEGO LEGENDS & HISTO,,,UTP,20,P,29.95,Textbook->History->600,HI625AA12.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,GINZBURG,JOURNEY INTO THE WHIRLWIND,,,NACS,,P,18.65,Textbook->History->600,HI696GA01.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,FURST J,STALINS LAST GENERATION,,,OXFORD,,,138.95,Textbook->History->600,HI696GA02.JPG,taxable,standard-rate,,*
HI,696G,A,12,5,R,BIDLACK & NIKIT,LENINGRAD BLOCKADE,,,YALE,,P,82.5,Textbook->History->600,HI696GA03.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,KOTKIN S,MAGNETIC MOUNTAIN,,,U CALIF,,P,46.95,Textbook->History->600,HI696GA04.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,HELLBECK J,REVOLUTION ON MY MIND,,,HARVARD,,P,24.95,Textbook->History->600,HI696GA05.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,CLARK K,MOSCOW IN THE FOURTH ROME,,,HARVARD,,,38.5,Textbook->History->600,HI696GA06.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,ZUBOK V,ZHIVAGOS CHILDREN,,,HARVARD,,,27.45,Textbook->History->600,HI696GA07.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,SCHLOEGEL K,MOSCOW 1937,,,WILEY,,P,42,Textbook->History->600,HI696GA08.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,KATAEV V,"TIME, FORWARD!",,,CHICAGO,,P,24.15,Textbook->History->600,HI696GA09.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,SANBORN J,DRAFTING THE RUSSIAN NATION,,,CHICAGO,,P,48.4,Textbook->History->600,HI696GA10.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,GREENE R,BODIES LIKE BRIGHT STARS,,,CHICAGO,,P,46.2,Textbook->History->600,HI696GA11.JPG,taxable,standard-rate,,
HI,696G,A,12,5,R,MCDONALD T,FACE TO THE VILLAGE,,,UTP,,P,75,Textbook->History->600,HI696GA12.JPG,taxable,standard-rate,,
IP,604,A,20,6,R,ART,GLOBALIZATION A CRITICAL INTRODUCTION,,,NACS,20,P,45,Textbook->International Public Policy->600,IP604A.JPG,taxable,standard-rate,,
IT,101,A,200,220,R,MERLONGHI,OGGI IN ITALIA 9TH/ILRN/HEINLE LEARNING CENTER,,9,NELSON,,P,169.95,Textbook->Italian->100,IT101A.JPG,taxable,standard-rate,,
IT,101,B,200,220,R,MERLONGHI,OGGI IN ITALIA 9TH/ILRN/HEINLE LEARNING CENTER,,9,NELSON,,P,169.95,Textbook->Italian->100,IT101B.JPG,taxable,standard-rate,,
IT,101,C,200,220,R,MERLONGHI,OGGI IN ITALIA 9TH/ILRN/HEINLE LEARNING CENTER,,9,NELSON,,P,169.95,Textbook->Italian->100,IT101C.JPG,taxable,standard-rate,,
IT,201,A,40,12,R,NA,PONTI/ONLINE STUDENT ACTIVITIES MANUAL/ESAM AC,,,NELSON,,P,179.95,Textbook->Italian->200,IT201A01.JPG,taxable,standard-rate,,
IT,201,A,40,20,O,N/A,PONTI/STUDENT ACTIVITIES MANUAL,,,NELSON,,P,179.95,Textbook->Italian->200,IT201A02.JPG,taxable,standard-rate,,
IT,395E,A,30,5,R,RAFFA G,COMPLETE DANTEWORLDS A READERS GUIDE TO THE DI,,,CHICAGO,20,P,30.25,Textbook->Italian->300,IT395EA01.JPG,taxable,standard-rate,,
IT,395E,A,30,6,R,MANDEKBAUM A,PARADISO,,,RANDOM,19,,8.95,Textbook->Italian->300,IT395EA02.JPG,taxable,standard-rate,,
IT,395E,A,30,6,R,MADELBAUM A,INFERNO,,,RANDOM,19,M,8.5,Textbook->Italian->300,IT395EA03.JPG,taxable,standard-rate,,
IT,395E,A,30,6,R,MADELBAUM A,PURGATORIO,19,,RANDOM,,M,8.95,Textbook->Italian->300,IT395EA04.JPG,taxable,standard-rate,,
KP,117,FI,22,10,R,GUTHRIE,COACHING TRACK & FEILD,,,HUMAN,,P,28.95,Textbook->Kinesiology and Physical Education->100,KP117FI.JPG,taxable,standard-rate,,
KP,121,A,35,0,R,N/A,"KP 121 A,B,C,D COURSE PACKAGE",,,WLUPS,,P,22.95,Textbook->Kinesiology and Physical Education->100,KP121A.JPG,taxable,standard-rate,,*
KP,121,B,35,0,R,N/A,"KP 121 A,B,C,D COURSE PACKAGE",,,WLUPS,,P,22.95,Textbook->Kinesiology and Physical Education->100,KP121B.JPG,taxable,standard-rate,,*
KP,121,C,35,0,R,N/A,"KP 121 A,B,C,D COURSE PACKAGE",,,WLUPS,,P,22.95,Textbook->Kinesiology and Physical Education->100,KP121C.JPG,taxable,standard-rate,,*
KP,121,D,35,0,R,N/A,"KP 121 A,B,C,D COURSE PACKAGE",,,WLUPS,,P,22.95,Textbook->Kinesiology and Physical Education->100,KP121D.JPG,taxable,standard-rate,,*
KP,200,A,70,30,R,COAKLEY & DONNE,SPORTS IN SOCIETY ISSUES AND CONTROVERSIES 2ND,,2,MCGRAW,,,114.95,Textbook->Kinesiology and Physical Education->200,KP200A.JPG,taxable,standard-rate,,
KP,210,A,85,100,R,CROCKER,SPORT AND EXCERCISE PSYCHOLOGY A CANADIAN PERS,,2,PEARSON,20,P,142,Textbook->Kinesiology and Physical Education->200,KP210A.JPG,taxable,standard-rate,,
KP,223,A,170,145,R,NA,ESSENTIAL CLINICAL ANATOMY 4TH,,4,LOGIN,,P,80.5,Textbook->Kinesiology and Physical Education->200,KP223A01.JPG,taxable,standard-rate,,
KP,223,A,170,100,R,NA,CUSTOM HUMAN ANATOMY & PHYSIOLOGY WITH PAL 3.0,,,PEARSON,,,63.95,Textbook->Kinesiology and Physical Education->200,KP223A02.JPG,taxable,standard-rate,,
KP,231,A,85,204,R,DONATELLE & THO,HEALTH AND BASICS 5TH/STUDENT ACCESS CARD,,5,PEARSON,20,,140.15,Textbook->Kinesiology and Physical Education->200,KP231A.JPG,taxable,standard-rate,,
KP,231,B,0,204,R,DONATELLE & THO,HEALTH AND BASICS 5TH/STUDENT ACCESS CARD,,5,PEARSON,20,,140.15,Textbook->Kinesiology and Physical Education->200,KP231B.JPG,taxable,standard-rate,,
KP,241,A,0,0,R,NA,KP 241 A COURSE PACKAGE,,,WLUPS,,P,25.95,Textbook->Kinesiology and Physical Education->200,KP241A.JPG,taxable,standard-rate,,
KP,261,A,80,40,R,THOMAS ET AL,RESEARCH METHODS IN PHYSICAL ACITIVITY 6TH,,6,HUMAN,,,98.95,Textbook->Kinesiology and Physical Education->200,KP261A01.JPG,taxable,standard-rate,,
KP,261,A,80,0,R,N/A,PUBLICATION MANUAL OF THE AMERICAN PSYCHOLOGIC,,6,LOGIN,,P,32.95,Textbook->Kinesiology and Physical Education->200,KP261A02.JPG,taxable,standard-rate,,
KP,300,A,65,20,O,NCCP,NCCP FOUR BOOK PACAKGE,,,CAO,,P,88,Textbook->Kinesiology and Physical Education->300,KP300A01.JPG,taxable,standard-rate,,*
KP,300,A,65,0,R,N/A,KP 300 A COURSE PACKAGE,,,WLUPS,,P,17.95,Textbook->Kinesiology and Physical Education->300,KP300A02.JPG,taxable,standard-rate,,*
KP,322,A,150,0,R,POWERS & HOWLEY,EXERCISE PHYSIOLOGY THEORY AND APPLICATION TO,,8,MCGRAW,,H,161.95,Textbook->Kinesiology and Physical Education->300,KP322A.JPG,taxable,standard-rate,,
KP,323,A,160,98,R,N/A,HUMAN MOTOR DEVELOPMENT CUSTOM,,,MCGRAW,,P,74.95,Textbook->Kinesiology and Physical Education->300,KP323A01.JPG,taxable,standard-rate,,
KP,323,A,160,0,R,N/A,ICLICKER2 (NEW LED),,,VHPS,20,,49.99,Textbook->Kinesiology and Physical Education->300,KP323A02.JPG,taxable,standard-rate,,
KP,324,A,36,36,R,NA,ACSMS GUIDLINES FOR EXERCISE TESTING AND PRESC,,9,LWW,,P,46.15,Textbook->Kinesiology and Physical Education->300,KP324A.JPG,taxable,standard-rate,,*
KP,332,A,65,0,R,N/A,UNDERSTANDING NUTRITION & DIET ANALYSIS/ACCESS,,,NELSON,,H,174.95,Textbook->Kinesiology and Physical Education->300,KP332A.JPG,taxable,standard-rate,,
KP,340W,A,40,15,R,YOUNG & WHITE,SPORT AND GENDER IN CANADA 2ND,,2,OXFORD,,P,70.95,Textbook->Kinesiology and Physical Education->300,KP340WA.JPG,taxable,standard-rate,,
KP,341,A,60,47,R,MORROW & WAMSLE,SPORT IN CANADA 3RD,,3,OXFORD,,P,59.95,Textbook->Kinesiology and Physical Education->300,KP341A.JPG,taxable,standard-rate,,
KP,341,B,0,0,R,N/A,KP 341 B COURSE PACKAGE,,,WLUPS,,P,30.95,Textbook->Kinesiology and Physical Education->300,KP341B.JPG,taxable,standard-rate,,*
KP,361,A,150,49,R,MAGILL R,MOTOR LEARNING CONCEPTS AND APPLICATIONS 10TH,,10,MCGRAW,,P,168.95,Textbook->Kinesiology and Physical Education->300,KP361A01.JPG,taxable,standard-rate,,*
KP,361,A,150,0,R,N/A,KP 361 A & B COURSE PACKAGE,,,WLUPS,,P,13.95,Textbook->Kinesiology and Physical Education->300,KP361A02.JPG,taxable,standard-rate,,
KP,361,B,150,0,R,N/A,KP 361 A & B COURSE PACKAGE,,,WLUPS,,P,13.95,Textbook->Kinesiology and Physical Education->300,KP361B.JPG,taxable,standard-rate,,
KP,421,A,27,0,R,N/A,KP 421 A COURSE PACKAGE,,,WLUPS,,P,36.95,Textbook->Kinesiology and Physical Education->400,KP421A.JPG,taxable,standard-rate,,*
KP,425,A,40,0,R,N/A,KP 425 COURSE PACKAGE,,,WLUPS,,,26.95,Textbook->Kinesiology and Physical Education->400,KP425A.JPG,taxable,standard-rate,,
KP,431,A,0,0,R,N/A,KP 431 A COURSE PACKAGE,,,WLUPS,,,37.95,Textbook->Kinesiology and Physical Education->400,KP431A.JPG,taxable,standard-rate,,*
KP,441,A,40,0,R,N/A,KP 441 A COURSE PACKAGE,,,WLUPS,,P,46.95,Textbook->Kinesiology and Physical Education->400,KP441A01.JPG,taxable,standard-rate,,
KP,441,A,40,10,R,WENN ET AL,TARNISHED RINGS,,1,NACS,20,H,46.7,Textbook->Kinesiology and Physical Education->400,KP441A02.JPG,taxable,standard-rate,,
KP,462,A,40,10,R,NA,DOING QUALITATIVE RESEARCH 3RD,,3,NELSON,,H,160.95,Textbook->Kinesiology and Physical Education->400,KP462A.JPG,taxable,standard-rate,,
KP,620,A,20,9,R,FIELD A,DISCOVERING STATISTICS USING SPSS 3RD,,3,NELSON,,P,108.95,Textbook->Kinesiology and Physical Education->600,KP620A.JPG,taxable,standard-rate,,
KP,621,A,12,10,R,NA,DOING QUALITATIVE RESEARCH 3RD,,3,NELSON,,H,160.95,Textbook->Kinesiology and Physical Education->600,KP621A.JPG,taxable,standard-rate,,
KS,100,A,200,110,R,OBRIEN & SZEMAN,POPULAR CULTURE: A USERS GUIDE 3RD,,3,NELSON,20,P,76.95,Textbook->Cultural Studies->100,KS100A.JPG,taxable,standard-rate,,
KS,201,A,75,14,R,STOREY,CULTURAL THEORY AND POPULAR CULTURE: A READER,,4T,LOGIN,,,76.95,Textbook->Cultural Studies->200,KS201A.JPG,taxable,standard-rate,,
KS,205,A,75,48,R,MCCLOUD S,UNDERSTANDING COMICS THE INVISIBLE ART,,,HARPER,,P,25,Textbook->Cultural Studies->200,KS205A01.JPG,taxable,standard-rate,,
KS,205,A,75,0,R,NA,KS 205 A COURSE PACKAGE,,,WLUPS,,P,25.95,Textbook->Cultural Studies->200,KS205A02.JPG,taxable,standard-rate,,*
KS,205,A,75,50,R,SIEGEL J,SUPERMAN THE GREATEST STORIES EVER VOL 1,1,,RANDOM,,P,27,Textbook->Cultural Studies->200,KS205A03.JPG,taxable,standard-rate,,
KS,205,A,75,55,R,THOMPSON G,BLANKETS,,,NACS,,P,32.95,Textbook->Cultural Studies->200,KS205A04.JPG,taxable,standard-rate,,
LA,101,A,241,70,R,WHEELOCK W,WHEELOCKS LATIN,,7,HARPER,,P,23.99,Textbook->Latin->100,LA101A01.JPG,taxable,standard-rate,,
LA,101,A,241,80,R,TRAUPMAN J,BANTAM NEW COLLEGE LATIN AND ENGLISH DICTIONAR,,,RANDOM,,P,7.5,Textbook->Latin->100,LA101A02.JPG,taxable,standard-rate,,*
LA,101,A,241,80,R,GROTON & MAY,38 LATIN STORIES,,,BOLCHAZY,,P,20.9,Textbook->Latin->100,LA101A03.JPG,taxable,standard-rate,,
